id,module,source,type,member,kind,static,signature,owner,runtime_features,profiles,environments,status,owner_beads,test_owner_beads,diagnostic_policies,tests,rule_id,notes
hxc-stdlib-api-v1:7f32b2f5eff24cd6cb70a4043d3d350458374e5cd6d4c2d3307c693dfe91a99a,EReg,EReg.hx,EReg,matchedLeft,method,no,() -> String,runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:df4758faedf8e4e691d18c6c7b354805787f6bd87b9cd5dc00ff798a9975295c,EReg,EReg.hx,EReg,matchedPos,method,no,"() -> { pos : Int, len : Int }",runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:9e0fa795208e7f8e7b5ecfad65467a56b29925d482755bc7f26c704c24ef816d,EReg,EReg.hx,EReg,matchedRight,method,no,() -> String,runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:1f108504c0e0e53e5bb5cef3ee6a86c1a196689a756d856a0f39240ecfe7cf10,EReg,EReg.hx,EReg,new,constructor,no,"(r : String, opt : String) -> Void",runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:d051311c1cfbcac6aef72b8a06b1c334e6c91d2adb4f1d30ed4a735e48c4c07d,EReg,EReg.hx,EReg,replace,method,no,"(s : String, by : String) -> String",runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:3edd7d05f31a59f4ab2b2476d7bfc6d010c3a31c5bbeabd413191a98f0de1f38,EReg,EReg.hx,EReg,split,method,no,(s : String) -> Array<String>,runtime-slice,regex|string,portable|metal,hosted|wasi|emscripten,planned,E5.T07,E5.T12,planned-unsupported|runtime-policy-after-implementation,,regular-expressions,"Literal analysis and bounded specialization precede the selected documented regex backend; backend, license, and native facts remain explicit."
hxc-stdlib-api-v1:7e30feefc60baf1321860f6eab23eab9bb0574b1bc948448ccec31adc35ebb8d,Enum,Enum.hx,Enum,<type>,abstract,yes,Enum,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E4.T05,E5.T12,planned-unsupported,,type-identities,A type token or alias alone selects no metadata runtime; reachable inspection and dynamic operations are owned separately.
hxc-stdlib-api-v1:19acb7012426b757f248d3168ceb88fa4de9680c97fd51689eadc3424b1454fe,EnumValue,EnumValue.hx,EnumValue,<type>,abstract,yes,EnumValue,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E4.T05,E5.T12,planned-unsupported,,type-identities,A type token or alias alone selects no metadata runtime; reachable inspection and dynamic operations are owned separately.
hxc-stdlib-api-v1:a8e72138d82ed82a67778c13bc0272d355b39122b86fd3ea7e7a9d8245308b64,EnumValue,EnumValue.hx,EnumValue,match,method,no,(pattern : Dynamic) -> Bool,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E4.T05,E5.T12,planned-unsupported,,type-identities,A type token or alias alone selects no metadata runtime; reachable inspection and dynamic operations are owned separately.
hxc-stdlib-api-v1:be5dffc10a472530c78d369658656e116e588058c3234ca95e062991c34a83d0,IntIterator,IntIterator.hx,IntIterator,<type>,class,yes,IntIterator,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:50425c2f837f0582dfe32116754380b390137258a929d6e6f99e8cd017eb0a03,IntIterator,IntIterator.hx,IntIterator,hasNext,inline-method,no,() -> Bool,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:ed29e1290b6cbf145cd4acb4181cc4d9e0c0ba75bec6a45ea6fd4c88d4381a42,IntIterator,IntIterator.hx,IntIterator,new,constructor,no,"(min : Int, max : Int) -> Void",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:81e0618ceec016d7f2d470078f94c341701e723b32402a2eaff2f610a503be57,IntIterator,IntIterator.hx,IntIterator,next,inline-method,no,() -> Int,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:29af852531598333d80b04c210c49aeb39d3b5a2022c2507fb19ad157a8e7626,Lambda,Lambda.hx,Lambda,<type>,class,yes,Lambda,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:a2f0167296d463892fd94bb98a48205621de790b5c4593aae08c771c53aedb92,Lambda,Lambda.hx,Lambda,array,method,yes,(it : Iterable<array.A>) -> Array<array.A>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:7b4515839808c7c895979111010f601abf2f982ed8be7c43814d992359de46b2,Lambda,Lambda.hx,Lambda,concat,method,yes,"(a : Iterable<concat.T>, b : Iterable<concat.T>) -> Array<concat.T>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:9f9c85a56a9d3b5404a4ea0a57d3c4137c401af901d7998057a94d84e514e0d5,Lambda,Lambda.hx,Lambda,count,method,yes,"(it : Iterable<count.A>, ?pred : Null<(item : count.A) -> Bool>) -> Int",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:8edc3074c2d96b358abeb056a33b17b3f9fa7436e66df3f339e3c893d1848665,Lambda,Lambda.hx,Lambda,empty,method,yes,(it : Iterable<empty.T>) -> Bool,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:5dfdff3304fdefec32433038b7db0fdfff8552f912ac8cbe62b1daf757a9bd43,Lambda,Lambda.hx,Lambda,exists,method,yes,"(it : Iterable<exists.A>, f : ((item : exists.A) -> Bool)) -> Bool",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:8d56c74d2f8aaa6e5e3b1f9cccdc6d35082737082133f17d4ee4685cb9a50aa6,Lambda,Lambda.hx,Lambda,filter,method,yes,"(it : Iterable<filter.A>, f : ((item : filter.A) -> Bool)) -> Array<filter.A>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:6d210228d9203df44d7d2d22476cc7a1918679e728ff807bc7c049e5783159ed,Lambda,Lambda.hx,Lambda,find,method,yes,"(it : Iterable<find.T>, f : ((item : find.T) -> Bool)) -> Null<find.T>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:e556d10bb6ff673ecbcc1583cfc1d4940f116e8c6f0aae00e6ecde2fec2013ac,Lambda,Lambda.hx,Lambda,findIndex,method,yes,"(it : Iterable<findIndex.T>, f : ((item : findIndex.T) -> Bool)) -> Int",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:d96aa76a60d133d6bda1a354ebe67c98fed725415e7acce7afadc0b4e3549ce5,Lambda,Lambda.hx,Lambda,flatMap,inline-method,yes,"(it : Iterable<flatMap.A>, f : ((item : flatMap.A) -> Iterable<flatMap.B>)) -> Array<flatMap.B>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:842bcad7f6ff7283034c53ae85d5b7a7c23510145679a9cccc990edf324be49d,Lambda,Lambda.hx,Lambda,flatten,inline-method,yes,(it : Iterable<Iterable<flatten.A>>) -> Array<flatten.A>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:311ba1506c1ab61265624b3a9cd4869a29820bf77a6b7c104e8c34d19104235c,Lambda,Lambda.hx,Lambda,fold,method,yes,"(it : Iterable<fold.A>, f : ((item : fold.A, result : fold.B) -> fold.B), first : fold.B) -> fold.B",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:0f87a195edab59c8854175462d6b071d0a6fff7f5573fb6635a771b443fd3689,Lambda,Lambda.hx,Lambda,foldi,method,yes,"(it : Iterable<foldi.A>, f : ((item : foldi.A, result : foldi.B, index : Int) -> foldi.B), first : foldi.B) -> foldi.B",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:b31a7ba3f0e542e6c560fa878d778bd39860503e415cb6d3213707ab632ca35e,Lambda,Lambda.hx,Lambda,foreach,method,yes,"(it : Iterable<foreach.A>, f : ((item : foreach.A) -> Bool)) -> Bool",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:a0145b2f46d74fa16e7c6fd3483276ad95884ef4d02b0c21572b968e14eed038,Lambda,Lambda.hx,Lambda,has,method,yes,"(it : Iterable<has.A>, elt : has.A) -> Bool",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:07fbeabc1e44901938dbbd6edc1ea67c1ac75305f4425da0561da913b4df06f7,Lambda,Lambda.hx,Lambda,indexOf,method,yes,"(it : Iterable<indexOf.T>, v : indexOf.T) -> Int",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:3667a0ae5e94d163c72ce2aa3e48874837fe4df64534ada2c8fa7410f431a1f6,Lambda,Lambda.hx,Lambda,iter,method,yes,"(it : Iterable<iter.A>, f : ((item : iter.A) -> Void)) -> Void",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:f9182b0f179a18eb17e4d0aaf917b6caf1d1c9fe936f799bbe99294d9ccc1227,Lambda,Lambda.hx,Lambda,list,method,yes,(it : Iterable<list.A>) -> haxe.ds.List<list.A>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:a6fa94c4d5371044929ac7b35ce91f9e8cf235d0b1451ac675c86e20ef19bfd5,Lambda,Lambda.hx,Lambda,map,inline-method,yes,"(it : Iterable<map.A>, f : ((item : map.A) -> map.B)) -> Array<map.B>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:e710a890ad7c2b97da4e8f4956b01e524b75e407f3eba75389a644c398a4e824,Lambda,Lambda.hx,Lambda,mapi,inline-method,yes,"(it : Iterable<mapi.A>, f : ((index : Int, item : mapi.A) -> mapi.B)) -> Array<mapi.B>",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported,,collection-source,Pure Haxe algorithms and iterator shapes should lower and inline through typed collection representations without an iterator runtime by default.
hxc-stdlib-api-v1:07277ba2a355761016a1829f1316363ada340ae4d0494818398fe3cf67b23232,List,List.hx,List,<type>,typedef,yes,List,target-source-override,alloc|array|gc|object,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T03,E5.T12,planned-unsupported|runtime-policy-after-implementation,,collection-storage,Known element/key/value types should specialize to direct typed storage; allocation and tracing remain explicit reachability decisions.
